FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
5083,Delta,578,ORD,MIA,02/06/2024 17:50,9/1/2024 17:51,02/06/2024 21:35,9/1/2024 22:04,14,Weather,True,False,Boeing 737,N24161,599
5084,United,9894,LAX,MIA,02/06/2024 05:09,9/1/2024 5:14,02/06/2024 08:17,9/1/2024 7:15,6,Weather,False,False,Boeing 777,N77870,2769
5085,Delta,8269,ORD,BOS,02/06/2024 07:30,9/1/2024 8:00,02/06/2024 12:23,9/1/2024 13:36,6,Weather,False,True,Boeing 737,N53094,342
5086,Southwest,613,JFK,BOS,02/06/2024 23:17,9/1/2024 23:37,02/07/2024 01:13,9/2/2024 2:19,2,Weather,True,True,Boeing 737,N98821,239
5087,Southwest,9398,ORD,BOS,02/06/2024 08:12,9/1/2024 8:36,02/06/2024 14:48,9/1/2024 12:37,25,Weather,True,True,Boeing 777,N63804,2134
5088,United,8265,ATL,SFO,02/06/2024 17:10,9/1/2024 17:23,02/06/2024 20:53,9/1/2024 21:01,-9,,True,False,Airbus A320,N62626,1026
5089,United,3456,ATL,BOS,02/06/2024 10:28,9/1/2024 10:37,02/06/2024 16:04,9/1/2024 13:19,-9,,False,False,Boeing 737,N78323,1557
5090,Delta,8606,ATL,SEA,02/06/2024 02:38,9/1/2024 2:55,02/06/2024 07:41,9/1/2024 6:05,27,Maintenance,True,False,Boeing 737,N17931,1738
5091,United,4845,ORD,SFO,02/06/2024 22:19,9/1/2024 22:40,02/07/2024 01:22,9/2/2024 0:16,-3,,True,True,Airbus A320,N62102,1176
5092,United,2300,ORD,SFO,02/06/2024 09:25,9/1/2024 9:44,02/06/2024 14:05,9/1/2024 12:23,-2,,False,False,Boeing 777,N57980,504
5093,Southwest,4719,ATL,SFO,02/06/2024 21:04,9/1/2024 21:29,02/06/2024 23:02,9/2/2024 3:03,-1,,True,True,Boeing 777,N89483,2802
5094,American Airlines,8011,ATL,JFK,02/06/2024 09:29,9/1/2024 9:32,02/06/2024 10:36,9/1/2024 14:53,24,Weather,False,True,Boeing 737,N25339,854
5095,Southwest,5047,DFW,MIA,02/06/2024 06:03,9/1/2024 6:33,02/06/2024 11:43,9/1/2024 9:31,28,Maintenance,True,True,Boeing 737,N64572,2574
5096,American Airlines,1524,JFK,MIA,02/06/2024 02:56,9/1/2024 3:14,02/06/2024 05:16,9/1/2024 4:10,14,Maintenance,True,True,Airbus A320,N42877,1844
5097,Southwest,40,LAX,SEA,02/06/2024 04:26,9/1/2024 4:52,02/06/2024 11:10,9/1/2024 7:42,16,Weather,True,True,Airbus A320,N68610,1004
5098,Delta,6047,DFW,JFK,02/06/2024 00:48,9/1/2024 1:16,02/06/2024 04:22,9/1/2024 4:57,9,Maintenance,True,True,Airbus A320,N96536,2041
5099,Southwest,2815,ORD,MIA,02/06/2024 07:34,9/1/2024 7:35,02/06/2024 12:51,9/1/2024 10:50,16,Air Traffic Control,True,False,Boeing 737,N25622,151
5100,United,3343,LAX,BOS,02/06/2024 08:30,9/1/2024 8:48,02/06/2024 11:33,9/1/2024 11:46,16,Maintenance,True,True,Boeing 737,N61607,695
5101,Delta,6829,ATL,MIA,02/06/2024 12:03,9/1/2024 12:32,02/06/2024 14:51,9/1/2024 14:20,17,Air Traffic Control,False,False,Boeing 777,N42408,1718
5102,United,4806,JFK,BOS,02/06/2024 12:11,9/1/2024 12:39,02/06/2024 16:10,9/1/2024 13:18,7,Air Traffic Control,False,True,Boeing 737,N86923,1636
5103,United,6149,ATL,MIA,02/06/2024 23:29,9/1/2024 23:37,02/07/2024 03:07,9/2/2024 3:48,19,Air Traffic Control,False,True,Boeing 777,N24568,1670
5104,Delta,1439,ATL,JFK,02/06/2024 23:40,9/1/2024 23:55,02/07/2024 02:33,9/2/2024 4:06,26,Weather,True,True,Boeing 777,N69990,1457
5105,Southwest,488,LAX,SFO,02/06/2024 00:22,9/1/2024 0:33,02/06/2024 05:10,9/1/2024 5:28,6,Air Traffic Control,True,False,Boeing 777,N78645,1448
5106,Southwest,4318,ORD,JFK,02/06/2024 19:32,9/1/2024 19:55,02/07/2024 01:19,9/2/2024 1:54,22,Maintenance,True,False,Boeing 777,N68729,1612
5107,Southwest,173,ATL,JFK,02/06/2024 09:35,9/1/2024 9:44,02/06/2024 15:50,9/1/2024 11:32,-3,,False,False,Boeing 777,N62818,1144
5108,American Airlines,7427,ORD,BOS,02/06/2024 20:54,9/1/2024 21:08,02/07/2024 02:32,9/2/2024 2:55,1,Maintenance,False,True,Airbus A320,N46568,1337
5109,Southwest,9589,LAX,JFK,02/06/2024 04:37,9/1/2024 4:38,02/06/2024 10:52,9/1/2024 6:07,30,Weather,False,False,Boeing 777,N25305,1913
5110,United,873,LAX,SFO,02/06/2024 04:13,9/1/2024 4:22,02/06/2024 05:23,9/1/2024 5:20,7,Air Traffic Control,True,False,Airbus A320,N22050,1202
5111,United,3194,ATL,MIA,02/06/2024 23:16,9/1/2024 23:41,02/07/2024 05:47,9/2/2024 4:26,10,Maintenance,False,True,Boeing 777,N87784,310
5112,American Airlines,8781,ATL,SEA,02/06/2024 22:48,9/1/2024 22:58,02/07/2024 02:51,9/2/2024 2:12,24,Maintenance,False,True,Boeing 737,N85897,370
5113,Delta,740,DFW,SFO,02/06/2024 11:53,9/1/2024 12:09,02/06/2024 16:53,9/1/2024 14:03,10,Weather,False,False,Boeing 777,N81132,446
5114,United,9916,JFK,SEA,02/06/2024 00:58,9/1/2024 1:05,02/06/2024 06:27,9/1/2024 2:10,12,Weather,True,False,Boeing 737,N42275,1244
5115,American Airlines,9261,ATL,SFO,02/06/2024 20:00,9/1/2024 20:08,02/07/2024 00:28,9/1/2024 23:21,21,Air Traffic Control,True,True,Boeing 777,N83770,1872
5116,Southwest,6563,ATL,JFK,02/06/2024 05:14,9/1/2024 5:38,02/06/2024 12:13,9/1/2024 9:10,-4,,False,False,Airbus A320,N29026,2318
5117,American Airlines,4243,ATL,BOS,02/06/2024 10:39,9/1/2024 10:42,02/06/2024 13:52,9/1/2024 14:51,12,Air Traffic Control,True,True,Airbus A320,N11864,2473
5118,Delta,8954,DFW,BOS,02/06/2024 16:24,9/1/2024 16:54,02/06/2024 23:19,9/1/2024 19:49,25,Air Traffic Control,False,False,Boeing 777,N67754,960
5119,Delta,9090,LAX,SEA,02/06/2024 20:35,9/1/2024 20:53,02/07/2024 02:51,9/2/2024 3:00,25,Maintenance,False,False,Boeing 737,N26947,1261
5120,Southwest,3596,DFW,SEA,02/06/2024 19:48,9/1/2024 20:02,02/07/2024 02:26,9/1/2024 22:04,16,Maintenance,True,False,Boeing 777,N53871,2882
5121,United,4065,JFK,JFK,02/06/2024 11:32,9/1/2024 11:39,02/06/2024 16:17,9/1/2024 16:36,4,Weather,True,False,Boeing 737,N47495,1440
5122,American Airlines,9913,JFK,JFK,02/06/2024 18:45,9/1/2024 18:50,02/06/2024 20:38,9/1/2024 23:46,1,Maintenance,False,False,Boeing 737,N30516,1142
5123,American Airlines,7451,ORD,SEA,02/06/2024 17:38,9/1/2024 17:41,02/07/2024 00:05,9/1/2024 23:29,-9,,False,True,Boeing 737,N33005,351
5124,American Airlines,4010,DFW,BOS,02/06/2024 17:10,9/1/2024 17:38,02/06/2024 23:50,9/1/2024 23:04,-6,,True,False,Airbus A320,N74564,2830
5125,American Airlines,1276,DFW,MIA,02/06/2024 04:29,9/1/2024 4:51,02/06/2024 10:03,9/1/2024 5:47,18,Air Traffic Control,True,True,Boeing 777,N94097,505
5126,Southwest,8878,ORD,JFK,02/06/2024 07:35,9/1/2024 8:05,02/06/2024 12:01,9/1/2024 8:44,9,Weather,False,False,Boeing 777,N42440,1915
5127,American Airlines,2529,ATL,SFO,02/06/2024 14:53,9/1/2024 15:03,02/06/2024 16:46,9/1/2024 17:44,-9,,True,True,Boeing 737,N36199,953
5128,American Airlines,3238,ORD,JFK,02/06/2024 12:51,9/1/2024 13:01,02/06/2024 13:54,9/1/2024 16:07,16,Air Traffic Control,True,True,Boeing 737,N50327,114
5129,United,5120,JFK,MIA,02/06/2024 22:33,9/1/2024 23:01,02/07/2024 03:33,9/2/2024 0:32,-1,,True,True,Airbus A320,N52999,2926
5130,Delta,448,DFW,JFK,02/06/2024 03:33,9/1/2024 3:33,02/06/2024 04:44,9/1/2024 6:44,11,Air Traffic Control,True,True,Boeing 737,N14903,758
5131,United,7060,ATL,SEA,02/06/2024 15:07,9/1/2024 15:16,02/06/2024 19:16,9/1/2024 20:34,27,Air Traffic Control,False,True,Boeing 777,N63753,2667
5132,American Airlines,168,JFK,JFK,02/06/2024 22:45,9/1/2024 23:01,02/07/2024 04:03,9/2/2024 2:15,30,Weather,True,True,Boeing 777,N75243,237
5133,American Airlines,7294,LAX,MIA,02/06/2024 14:39,9/1/2024 14:53,02/06/2024 21:09,9/1/2024 18:39,0,,False,True,Boeing 737,N25124,2074
5134,American Airlines,4334,ORD,SFO,02/06/2024 08:52,9/1/2024 9:19,02/06/2024 12:26,9/1/2024 10:54,2,Air Traffic Control,True,True,Boeing 777,N85473,2929
5135,American Airlines,6903,ATL,SFO,02/06/2024 04:40,9/1/2024 4:45,02/06/2024 09:29,9/1/2024 10:52,12,Air Traffic Control,True,False,Boeing 777,N33759,1229
5136,Delta,1375,ATL,BOS,02/06/2024 14:54,9/1/2024 15:22,02/06/2024 20:57,9/1/2024 16:09,15,Air Traffic Control,False,False,Boeing 737,N45858,466
5137,United,5274,ATL,BOS,02/06/2024 04:14,9/1/2024 4:44,02/06/2024 07:14,9/1/2024 8:19,5,Weather,False,False,Airbus A320,N88090,2895
5138,Delta,6370,ATL,MIA,02/06/2024 11:33,9/1/2024 11:39,02/06/2024 13:34,9/1/2024 16:59,26,Air Traffic Control,True,False,Boeing 737,N71210,632
5139,Delta,9839,ORD,SEA,02/06/2024 00:04,9/1/2024 0:04,02/06/2024 04:03,9/1/2024 1:30,26,Maintenance,True,True,Boeing 777,N49054,1665
5140,Southwest,2075,ORD,SFO,02/06/2024 02:12,9/1/2024 2:32,02/06/2024 05:26,9/1/2024 4:13,1,Maintenance,True,True,Airbus A320,N17092,200
5141,American Airlines,6058,LAX,SEA,02/06/2024 22:29,9/1/2024 22:41,02/07/2024 04:36,9/2/2024 4:53,24,Air Traffic Control,False,False,Boeing 777,N38367,2689
5142,Southwest,7135,LAX,MIA,02/06/2024 18:35,9/1/2024 18:47,02/07/2024 01:07,9/2/2024 0:37,2,Maintenance,False,False,Boeing 777,N42162,1881
5143,American Airlines,1451,LAX,SFO,02/06/2024 03:33,9/1/2024 3:55,02/06/2024 05:23,9/1/2024 4:25,-8,,True,True,Boeing 777,N78717,2235
5144,United,9344,LAX,BOS,02/06/2024 15:33,9/1/2024 15:44,02/06/2024 16:42,9/1/2024 19:37,4,Maintenance,False,True,Boeing 777,N83774,1405
5145,Southwest,1564,ATL,MIA,02/06/2024 23:18,9/1/2024 23:20,02/07/2024 01:47,9/2/2024 2:22,4,Air Traffic Control,True,False,Boeing 737,N78593,2056
5146,American Airlines,7767,DFW,SFO,02/06/2024 12:56,9/1/2024 13:06,02/06/2024 18:31,9/1/2024 13:46,-10,,False,False,Airbus A320,N63239,1562
5147,United,6001,JFK,JFK,02/06/2024 23:26,9/1/2024 23:41,02/07/2024 00:56,9/2/2024 0:34,8,Air Traffic Control,False,True,Boeing 777,N16933,2001
5148,Delta,3143,ORD,MIA,02/06/2024 20:18,9/1/2024 20:35,02/07/2024 03:14,9/2/2024 1:44,26,Maintenance,True,False,Boeing 737,N33505,2372
5149,Southwest,7577,JFK,BOS,02/06/2024 06:50,9/1/2024 6:56,02/06/2024 11:11,9/1/2024 8:19,29,Weather,False,False,Airbus A320,N78059,796
5150,Southwest,6596,ORD,MIA,02/06/2024 13:23,9/1/2024 13:25,02/06/2024 17:10,9/1/2024 15:30,7,Weather,False,True,Airbus A320,N66782,1261
5151,Delta,1205,ORD,BOS,02/06/2024 18:36,9/1/2024 18:59,02/06/2024 22:50,9/1/2024 22:42,6,Maintenance,False,True,Boeing 777,N42832,2342
5152,American Airlines,4663,LAX,JFK,02/06/2024 21:54,9/1/2024 22:24,02/07/2024 00:31,9/2/2024 2:46,-8,,False,True,Airbus A320,N65157,1584
5153,American Airlines,5269,ORD,BOS,02/06/2024 17:09,9/1/2024 17:13,02/06/2024 22:31,9/1/2024 19:59,-10,,False,False,Boeing 737,N10082,1308
5154,Southwest,2649,ORD,SFO,02/06/2024 07:51,9/1/2024 8:17,02/06/2024 09:56,9/1/2024 10:58,7,Weather,False,True,Boeing 777,N98805,2130
5155,Delta,2762,ATL,JFK,02/06/2024 09:49,9/1/2024 10:04,02/06/2024 12:46,9/1/2024 13:59,10,Maintenance,True,False,Boeing 737,N88321,759
5156,Delta,6747,LAX,SFO,02/06/2024 05:43,9/1/2024 6:04,02/06/2024 08:34,9/1/2024 8:13,30,Weather,True,False,Airbus A320,N66942,2589
5157,Southwest,9262,JFK,SEA,02/06/2024 14:32,9/1/2024 14:57,02/06/2024 19:14,9/1/2024 20:26,-6,,True,False,Airbus A320,N24996,386
5158,United,74,DFW,SEA,02/06/2024 00:35,9/1/2024 0:39,02/06/2024 06:06,9/1/2024 3:35,0,,True,True,Boeing 777,N81375,1739
5159,American Airlines,6705,ATL,BOS,02/06/2024 19:44,9/1/2024 20:03,02/07/2024 02:26,9/1/2024 23:43,-1,,False,True,Boeing 777,N49887,2870
5160,United,711,JFK,MIA,02/06/2024 00:00,9/1/2024 0:29,02/06/2024 04:59,9/1/2024 4:01,1,Maintenance,True,False,Boeing 737,N23134,2302
5161,United,3968,ORD,SFO,02/06/2024 03:00,9/1/2024 3:27,02/06/2024 07:26,9/1/2024 6:04,4,Maintenance,True,False,Boeing 777,N56146,2333
5162,Delta,266,ORD,SEA,02/06/2024 16:18,9/1/2024 16:23,02/06/2024 19:50,9/1/2024 19:34,16,Weather,True,False,Boeing 777,N31628,584
5163,American Airlines,9137,JFK,BOS,02/06/2024 13:40,9/1/2024 13:40,02/06/2024 19:14,9/1/2024 18:07,27,Weather,True,False,Airbus A320,N63095,331
5164,United,4803,JFK,MIA,02/06/2024 09:06,9/1/2024 9:28,02/06/2024 12:28,9/1/2024 14:58,-8,,True,False,Airbus A320,N13464,2479
5165,Delta,5747,LAX,SFO,02/06/2024 18:24,9/1/2024 18:48,02/06/2024 22:38,9/2/2024 0:54,30,Weather,False,True,Boeing 777,N92657,1154
5166,United,8356,JFK,BOS,02/06/2024 04:20,9/1/2024 4:47,02/06/2024 10:16,9/1/2024 5:17,-3,,True,False,Boeing 777,N92537,1915
5167,American Airlines,9089,ORD,BOS,02/06/2024 10:19,9/1/2024 10:29,02/06/2024 13:57,9/1/2024 13:44,25,Weather,True,False,Boeing 737,N98314,836
5168,United,1457,JFK,BOS,02/06/2024 20:49,9/1/2024 21:18,02/06/2024 22:30,9/2/2024 0:12,23,Maintenance,False,False,Airbus A320,N71963,2505
5169,Delta,75,ATL,MIA,02/06/2024 09:51,9/1/2024 10:13,02/06/2024 11:20,9/1/2024 14:57,6,Weather,False,True,Airbus A320,N29591,2973
5170,United,3459,ORD,MIA,02/06/2024 11:46,9/1/2024 11:55,02/06/2024 17:22,9/1/2024 17:01,15,Air Traffic Control,True,False,Boeing 777,N39553,180
5171,American Airlines,2479,DFW,SEA,02/06/2024 08:45,9/1/2024 9:13,02/06/2024 11:51,9/1/2024 11:45,0,,False,True,Airbus A320,N46756,1840
5172,United,258,ORD,MIA,02/06/2024 08:34,9/1/2024 8:51,02/06/2024 15:03,9/1/2024 10:26,-8,,True,True,Boeing 737,N52258,436
5173,Delta,2653,JFK,SFO,02/06/2024 06:09,9/1/2024 6:20,02/06/2024 08:25,9/1/2024 11:01,-8,,True,False,Airbus A320,N78367,537
5174,American Airlines,5858,ORD,JFK,02/06/2024 21:21,9/1/2024 21:31,02/07/2024 03:26,9/1/2024 22:15,-6,,True,True,Boeing 777,N67105,2044
5175,United,386,ORD,SEA,02/06/2024 09:59,9/1/2024 10:28,02/06/2024 13:14,9/1/2024 12:57,-2,,True,True,Airbus A320,N31856,833
5176,Delta,5798,JFK,SFO,02/06/2024 13:55,9/1/2024 14:03,02/06/2024 16:49,9/1/2024 15:14,19,Air Traffic Control,True,True,Boeing 777,N73956,1511
5177,Southwest,9623,ORD,BOS,02/06/2024 17:59,9/1/2024 18:16,02/06/2024 20:35,9/1/2024 20:26,27,Air Traffic Control,False,False,Airbus A320,N53592,1509
5178,American Airlines,320,JFK,SFO,02/06/2024 08:48,9/1/2024 9:11,02/06/2024 10:13,9/1/2024 10:44,-4,,True,False,Boeing 737,N44684,1044
5179,United,2651,JFK,JFK,02/06/2024 07:39,9/1/2024 7:57,02/06/2024 10:29,9/1/2024 11:35,-4,,False,True,Boeing 777,N81721,2503
5180,Delta,3212,ATL,SEA,02/06/2024 00:20,9/1/2024 0:21,02/06/2024 01:42,9/1/2024 3:38,18,Maintenance,True,True,Airbus A320,N29450,1915
5181,American Airlines,3863,JFK,SFO,02/06/2024 20:12,9/1/2024 20:15,02/07/2024 02:00,9/2/2024 1:09,-3,,False,False,Airbus A320,N76672,590
5182,Delta,876,ATL,SEA,02/06/2024 00:33,9/1/2024 0:59,02/06/2024 06:49,9/1/2024 4:26,-7,,True,False,Airbus A320,N79297,2687
5183,United,7218,JFK,BOS,02/06/2024 04:09,9/1/2024 4:13,02/06/2024 09:24,9/1/2024 9:03,-6,,True,True,Airbus A320,N35671,340
5184,American Airlines,3300,ORD,SEA,02/06/2024 19:49,9/1/2024 20:04,02/07/2024 01:04,9/1/2024 21:51,2,Maintenance,False,False,Airbus A320,N63192,2278
5185,United,1672,ORD,SEA,02/06/2024 11:02,9/1/2024 11:15,02/06/2024 12:10,9/1/2024 14:04,2,Weather,False,True,Boeing 737,N76608,831
5186,Southwest,2207,ATL,SEA,02/06/2024 20:57,9/1/2024 21:22,02/06/2024 22:52,9/1/2024 21:48,-9,,False,True,Airbus A320,N76800,187
5187,Southwest,6133,ORD,JFK,02/06/2024 18:02,9/1/2024 18:03,02/07/2024 00:29,9/2/2024 0:16,14,Weather,False,True,Airbus A320,N38436,2034
5188,Delta,1813,LAX,SEA,02/06/2024 22:11,9/1/2024 22:16,02/07/2024 02:29,9/2/2024 4:24,13,Maintenance,False,True,Boeing 777,N23980,1307
5189,United,6665,ATL,BOS,02/06/2024 23:15,9/1/2024 23:29,02/07/2024 04:01,9/2/2024 4:05,-10,,True,True,Airbus A320,N51205,1502
5190,Southwest,1120,ORD,MIA,02/06/2024 16:14,9/1/2024 16:15,02/06/2024 22:00,9/1/2024 22:44,30,Maintenance,True,False,Boeing 777,N32067,184
5191,Southwest,4366,ORD,SFO,02/06/2024 11:32,9/1/2024 11:43,02/06/2024 14:27,9/1/2024 16:47,15,Weather,False,True,Airbus A320,N93655,167
5192,Southwest,2336,DFW,SFO,02/06/2024 05:29,9/1/2024 5:31,02/06/2024 10:59,9/1/2024 9:22,-7,,True,True,Boeing 737,N12872,2447
5193,American Airlines,1367,DFW,BOS,02/06/2024 17:51,9/1/2024 18:16,02/06/2024 23:32,9/1/2024 20:02,11,Air Traffic Control,False,True,Airbus A320,N50001,2387
5194,Southwest,8066,ATL,JFK,02/06/2024 19:34,9/1/2024 19:46,02/06/2024 23:11,9/1/2024 22:50,16,Maintenance,False,True,Boeing 777,N80629,864
5195,United,3809,LAX,MIA,02/06/2024 08:54,9/1/2024 9:21,02/06/2024 11:57,9/1/2024 14:53,-1,,True,False,Boeing 777,N98165,297
5196,American Airlines,1642,ORD,BOS,02/06/2024 11:42,9/1/2024 11:55,02/06/2024 14:22,9/1/2024 12:34,-8,,False,True,Boeing 737,N49723,2168
5197,American Airlines,1630,LAX,SFO,02/06/2024 06:08,9/1/2024 6:27,02/06/2024 11:10,9/1/2024 9:28,20,Air Traffic Control,False,True,Airbus A320,N34966,2738
5198,American Airlines,7941,JFK,SEA,02/06/2024 01:05,9/1/2024 1:31,02/06/2024 05:33,9/1/2024 4:34,29,Air Traffic Control,True,True,Airbus A320,N58187,1720
5199,Delta,9202,ORD,JFK,02/06/2024 06:45,9/1/2024 7:00,02/06/2024 07:49,9/1/2024 12:41,-4,,True,True,Boeing 777,N48510,813
5200,Southwest,4324,DFW,BOS,02/06/2024 22:43,9/1/2024 22:48,02/07/2024 04:53,9/2/2024 3:44,1,Weather,False,True,Boeing 737,N24262,2410
5201,Southwest,5387,JFK,SEA,02/06/2024 16:38,9/1/2024 16:41,02/06/2024 21:09,9/1/2024 20:50,12,Air Traffic Control,False,False,Airbus A320,N63976,2459
5202,United,8189,ORD,JFK,02/06/2024 01:13,9/1/2024 1:19,02/06/2024 03:53,9/1/2024 3:16,3,Air Traffic Control,True,True,Boeing 777,N17152,2031
5203,American Airlines,1803,JFK,BOS,02/06/2024 14:52,9/1/2024 15:04,02/06/2024 20:12,9/1/2024 20:03,11,Maintenance,False,True,Airbus A320,N20915,788
5204,Southwest,9622,ATL,JFK,02/06/2024 02:15,9/1/2024 2:25,02/06/2024 06:06,9/1/2024 8:41,26,Air Traffic Control,False,True,Boeing 737,N48235,1710
5205,United,7777,LAX,BOS,02/06/2024 14:30,9/1/2024 14:59,02/06/2024 15:46,9/1/2024 16:48,18,Air Traffic Control,False,True,Boeing 777,N35010,2975
5206,United,5827,ORD,BOS,02/06/2024 19:13,9/1/2024 19:25,02/07/2024 01:31,9/1/2024 22:09,-4,,True,False,Boeing 777,N13118,830
5207,American Airlines,9649,JFK,MIA,02/06/2024 06:09,9/1/2024 6:19,02/06/2024 07:21,9/1/2024 9:23,14,Maintenance,True,True,Boeing 737,N75902,2389
5208,Southwest,6854,ATL,SEA,02/06/2024 15:19,9/1/2024 15:49,02/06/2024 16:28,9/1/2024 17:42,23,Maintenance,True,True,Boeing 777,N55438,127
5209,United,2756,ORD,SEA,02/06/2024 09:54,9/1/2024 10:04,02/06/2024 16:53,9/1/2024 12:17,23,Maintenance,True,True,Airbus A320,N76524,319
5210,Delta,9726,ATL,SEA,02/06/2024 09:31,9/1/2024 9:44,02/06/2024 13:28,9/1/2024 13:55,24,Air Traffic Control,False,True,Airbus A320,N38875,2822
5211,Southwest,9280,ATL,JFK,02/06/2024 18:25,9/1/2024 18:52,02/07/2024 01:02,9/1/2024 19:50,25,Maintenance,False,False,Airbus A320,N44170,603
5212,Southwest,7983,ORD,JFK,02/06/2024 11:22,9/1/2024 11:52,02/06/2024 16:12,9/1/2024 13:50,28,Air Traffic Control,False,True,Boeing 777,N21245,1591
5213,United,3500,DFW,JFK,02/06/2024 07:59,9/1/2024 8:01,02/06/2024 14:27,9/1/2024 14:01,2,Air Traffic Control,True,False,Boeing 737,N53234,1752
5214,American Airlines,6584,ATL,JFK,02/06/2024 08:37,9/1/2024 8:43,02/06/2024 12:27,9/1/2024 14:33,-4,,False,False,Airbus A320,N22462,1051
5215,United,6676,LAX,JFK,02/06/2024 19:20,9/1/2024 19:20,02/06/2024 21:08,9/1/2024 20:25,5,Weather,True,False,Boeing 737,N12197,2688
5216,Delta,422,LAX,JFK,02/06/2024 09:02,9/1/2024 9:28,02/06/2024 12:18,9/1/2024 14:09,7,Maintenance,False,True,Airbus A320,N22464,1081
5217,United,3759,DFW,BOS,02/06/2024 13:13,9/1/2024 13:15,02/06/2024 15:12,9/1/2024 15:41,28,Maintenance,True,False,Boeing 777,N50981,2801
5218,United,3746,DFW,JFK,02/06/2024 13:55,9/1/2024 14:22,02/06/2024 16:53,9/1/2024 20:03,8,Weather,True,False,Boeing 777,N17241,745
5219,Delta,4359,ORD,MIA,02/06/2024 18:05,9/1/2024 18:17,02/06/2024 22:28,9/1/2024 20:22,17,Weather,False,True,Airbus A320,N93996,407
5220,American Airlines,3064,DFW,SEA,02/06/2024 03:55,9/1/2024 4:10,02/06/2024 09:35,9/1/2024 5:14,19,Weather,True,True,Boeing 777,N58919,2519
5221,American Airlines,9392,DFW,BOS,02/06/2024 06:50,9/1/2024 7:00,02/06/2024 10:43,9/1/2024 9:48,-2,,False,True,Boeing 777,N32601,2242
5222,Delta,8075,DFW,SFO,02/06/2024 15:01,9/1/2024 15:06,02/06/2024 16:04,9/1/2024 16:16,15,Weather,False,True,Boeing 737,N69909,113
5223,Southwest,7248,ORD,SEA,02/06/2024 10:00,9/1/2024 10:30,02/06/2024 15:42,9/1/2024 11:54,-6,,True,False,Airbus A320,N56449,479
5224,United,1791,JFK,BOS,02/06/2024 15:53,9/1/2024 16:00,02/06/2024 20:25,9/1/2024 19:18,25,Weather,True,True,Boeing 737,N54072,1435
5225,Delta,1491,ATL,SEA,02/06/2024 19:40,9/1/2024 20:01,02/07/2024 00:43,9/1/2024 20:45,5,Air Traffic Control,True,False,Boeing 777,N34201,102
5226,American Airlines,2792,LAX,BOS,02/06/2024 04:38,9/1/2024 5:00,02/06/2024 10:47,9/1/2024 10:57,19,Weather,False,True,Boeing 737,N33243,1676
5227,Southwest,5314,ATL,MIA,02/06/2024 02:14,9/1/2024 2:27,02/06/2024 05:50,9/1/2024 7:37,23,Air Traffic Control,False,True,Boeing 737,N53343,2146
5228,United,3284,JFK,BOS,02/06/2024 12:49,9/1/2024 13:14,02/06/2024 16:55,9/1/2024 18:48,-1,,False,False,Boeing 737,N10251,892
5229,Southwest,9282,DFW,SFO,02/06/2024 07:39,9/1/2024 7:52,02/06/2024 09:18,9/1/2024 13:36,-3,,True,True,Boeing 777,N58430,1417
5230,Delta,1555,ATL,SEA,02/06/2024 21:41,9/1/2024 22:06,02/07/2024 04:21,9/2/2024 3:50,9,Maintenance,True,False,Boeing 737,N70972,2679
5231,Southwest,2480,DFW,MIA,02/06/2024 18:58,9/1/2024 19:06,02/07/2024 01:34,9/1/2024 23:05,7,Maintenance,True,False,Airbus A320,N72734,2961
5232,Southwest,3431,JFK,SFO,02/06/2024 18:46,9/1/2024 18:47,02/06/2024 23:55,9/1/2024 21:15,29,Weather,False,True,Boeing 737,N36436,2517
5233,American Airlines,2424,ORD,MIA,02/06/2024 17:30,9/1/2024 17:48,02/06/2024 18:54,9/1/2024 18:40,10,Air Traffic Control,True,False,Boeing 737,N31674,2109
5234,Delta,6657,ORD,JFK,02/06/2024 14:01,9/1/2024 14:09,02/06/2024 19:37,9/1/2024 19:29,28,Air Traffic Control,False,False,Boeing 737,N28874,899
5235,United,4329,ATL,SEA,02/06/2024 08:44,9/1/2024 8:51,02/06/2024 12:28,9/1/2024 10:45,1,Weather,False,False,Airbus A320,N45462,602
5236,Southwest,773,ATL,SEA,02/06/2024 21:12,9/1/2024 21:23,02/06/2024 23:29,9/1/2024 23:25,13,Maintenance,False,True,Airbus A320,N86989,2854
5237,Southwest,3943,DFW,BOS,02/06/2024 16:14,9/1/2024 16:36,02/06/2024 22:48,9/1/2024 19:16,2,Maintenance,False,True,Airbus A320,N55466,1654
5238,American Airlines,2704,ATL,SFO,02/06/2024 19:12,9/1/2024 19:17,02/06/2024 23:49,9/2/2024 0:40,28,Air Traffic Control,False,True,Boeing 777,N29213,733
5239,Southwest,899,JFK,JFK,02/06/2024 21:13,9/1/2024 21:37,02/06/2024 23:12,9/1/2024 22:38,25,Weather,False,False,Boeing 777,N49261,2761
5240,United,76,ORD,SEA,02/06/2024 04:07,9/1/2024 4:11,02/06/2024 06:09,9/1/2024 10:34,27,Air Traffic Control,False,True,Boeing 777,N15965,589
5241,American Airlines,3537,JFK,SFO,02/06/2024 15:03,9/1/2024 15:12,02/06/2024 21:29,9/1/2024 15:59,-4,,True,False,Airbus A320,N84086,366
5242,United,6105,ORD,SEA,02/06/2024 03:07,9/1/2024 3:31,02/06/2024 04:55,9/1/2024 8:25,18,Weather,True,False,Airbus A320,N99738,1511
